Year,"Header","Source","URL"
2019,"В России выборы изменили деловой климат - 9 Грудня","holosua.com›news/v_rossii_vybory…2011-12-09-22684","http://holosua.com/news/v_rossii_vybory_izmenili_delovoj_klimat/2011-12-09-22684"
2019,"Cbonds Еврооблигации: Россия, 2019","ru.cbonds.info›Расширенный поиск›Россия","http://ru.cbonds.info/emissions/issue/44545"
2019,"Последствия изменений климата в России и адаптация","institutiones.com›…posledstviya…klimata-v-rossii…","http://institutiones.com/general/2050-posledstviya-izmenenij-klimata-v-rossii-i-adaptaciya.html"
2019,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/3ljH0ux-VFe40000gQB0022EibTqRGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6HlRZYFmcNy3Z14oO_h2e3ZxqRK686dxeMFQyFauKDcGL2Z9262xQGTGEraEu2e9Lf9g-GXWkpaCG9j93k0jcLQIRQaCG9b9rxRAUJK06ekx5tjWEZ0Qxdwq3c5oXdrx41ig0H00AvdNO7mOmImlBEEn0oy5G02iMF3zB__________m_J__________yFVHe0?q=%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2019"
2019,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/3ljH0rOpKPm40000gQB0022EibTqRGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6zkE8_2PVmEC4J9Z-iAWEFk6UNsGkVinIUVWMJXGsP1KACcE42jeJTjOYxe9NN0w-OuGApWFgqYBlPbTS3se3wb9VZeAUMw0YelSVqXWIZ0Qxdwq3c5oXdrx41ig2H00Avghly1C6C4iBopZiGCl1K00hI__________yFq___________3tWQ?q=%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2019"
2019,"Изменение климата: что ждет Россию","ria.ru›warming_prognosis/20130924/964750728.html","http://ria.ru/warming_prognosis/20130924/964750728.html"
2019,"Главная страница","pts21.narod.ru›potop2008_2020.html","http://pts21.narod.ru/potop2008_2020.html"
2019,"Конец света: 2012-2019 годы Прогноз А В Полюха","konecsweta.blogspot.co.il›2013/06/17.html","http://konecsweta.blogspot.co.il/2013/06/17.html"
2019,"прогнозы катастроф Климатические изменения","idp-cs.net›L-ptst.php…","http://idp-cs.net/L-ptst.php?fmcat=lprog2.php&num=1"
2019,"Зимняя Универсиада 2019 — Википедия","ru.wikipedia.org›Зимняя Универсиада 2019","https://ru.wikipedia.org/wiki/%D0%97%D0%B8%D0%BC%D0%BD%D1%8F%D1%8F_%D0%A3%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D0%B0%D0%B4%D0%B0_2019"
2019,"Последствия изменения климата в России","greenpeace.org›russia/ru/campaigns/climate…","http://www.greenpeace.org/russia/ru/campaigns/climate/consequences/"
2019,"В России выборы изменили деловой климат - 9 Грудня","holosua.com›news/v_rossii…klimat/2011-12-09-22684","http://holosua.com/news/v_rossii_vybory_izmenili_delovoj_klimat/2011-12-09-22684"
2019,"Ответы@MailRu: Вы верите в предсказание Ванги о том, что осенью 2019 году на востоке России появятся","otvet.mail.ru›question/79596807","https://otvet.mail.ru/question/79596807"
2019,"Правительства РФ от 31102013 N 2019-р (ред","Consultant.ru›document/cons_doc_LAW_153972/","http://www.Consultant.ru/document/cons_doc_LAW_153972/"
2019,"представила ООН план по борьбе с изменением климата","unic.ru›event/2015-04-01…rossii…izmeneniem-klimata","http://www.unic.ru/event/2015-04-01/v-rossii/rossiya-predstavila-oon-plan-po-borbe-s-izmeneniem-klimata"
2019,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/L-UJWttJ1lm40000gQB0022EjsfqRGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6Hin0egGsNy7qfcYO_h2e3ZxqRK686dxeMFQyFauKDcGL2Z9262xQGTGEraEu2e9Lf9g-GXWkpaCG9j93k0jcLQIRQaCG9b9rxRAUMKG6ekvm5jWEZ0Qxd2m3uiy5hrx41ig0H00AvdNO7mOmImlqXsfkBkB2L3SMF3zB__________m_J__________yFVHe0?q=%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2019"
2019,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/L-UJW_YABye40000gQB0022EjsfqRGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6p42Yf3PVmVIcQ9Z-iAWEFk6UNsGkVinIUVWMJXGsP1KACcE42jeJTjOYxe9NN0w-OuGApWFgqYBlPbTS3se3wb9lPeAULymYeiKFaWGIZ0Qxd2m3uiy5hrx41ig0H00Avghly1C6C4iBz8TgRYxYmbGtI__________yFq___________3tWQ?q=%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2019"
2019,"Прогноз климатических изменений на 2010 — 2020 годы","paranormal.org.ru›news.php?wx=569","http://paranormal.org.ru/news.php?wx=569"
2019,"Стадионы ЧМ-2018 могут быть сертифицированы","climatechange.ru›node/2050","http://www.climatechange.ru/node/2050"
2019,"Изменение климата","rus.sika.com›ru/group/sika_obwestvo…climate…","http://rus.sika.com/ru/group/sika_obwestvo/megatrends/climate_change.html"
2019,"Природа России: ИТОГИ КЛИМАТИЧЕСКИХ ПЕРЕГОВОРОВ","priroda.ru›reviews/detail.php…","http://www.priroda.ru/reviews/detail.php?ID=11298&SECTION_ID="
2019,"ПРОБЛЕМ ИЗМЕНЕНИЯ ГЛОБАЛЬНОГО КЛИМАТА - тема","CyberLeninka.ru›Научные статьи›…-globalnogo-klimata","http://CyberLeninka.ru/article/n/klimaticheskaya-politika-rossiyskoy-federatsii-i-reshenie-problem-izmeneniya-globalnogo-klimata"
2019,"климата в Ульяновской области"" на 2014 - 2018 годы","docs.cntd.ru›document/463704407","http://docs.cntd.ru/document/463704407"
2019,"В России выборы изменили деловой климат - 9 Грудня","holosua.com›news…rossii_vybory…klimat/2011-12-09…","http://holosua.com/news/v_rossii_vybory_izmenili_delovoj_klimat/2011-12-09-22684"
2019,"Отзывов (33) на «Изменение климата»","konecsveta.lazev.ru›2011/04/izmenenie-klimata/","http://konecsveta.lazev.ru/2011/04/izmenenie-klimata/"
2019,"Основные направления развития","cbr.ru›finmarkets/files/development/opr_1618.pdf","http://www.cbr.ru/finmarkets/files/development/opr_1618.pdf"
2019,"Климат России","geographyofrussia.com›Климат России","http://geographyofrussia.com/klimat-rossii/"
2019,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/60gOVKATtvO40000gQB0022Ek7rqRGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6HktrHwWkNy3Z14oO_h2e3ZxN8kYu6dwH2gD6JXGsP1KACa8OBjf1r0xMGxWAWbMachv262xEGn0cqaEu2sPLf9jgGn0cKbYPjfvnd0QYt8QIq0wC1hk0VmFyiJN3NiG6oe9400hcTTWV1Z1B2-OZBaX6N17S5nOyFql__________3zF__________mzy6W00?q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+2018"
2019,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/60gOVKQcCl440000gQB0022Ek7rqRGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6xVL7g2vVmEC4J9Z-iAWEFkmRpUWkVjwWaKWkJXGsP1KACcE42jeJTjOYxe9NN0w-OuGApWFgqYBlPbTS3se3wb9FBeQUU6WcelGgUVGIZ0QxW7y3_B4rmrx41ig2H00Avghly1C6C4iBvYCkI4PS4TmNI__________yFq___________3tWQ?q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+2018"
2020,"Прогноз изменений климата до 2020 года","live.mebel-almaty.kz›?p=2699","http://live.mebel-almaty.kz/?p=2699"
2020,"Прогноз климатических изменений на 2010 — 2020 годы","paranormal.org.ru›news.php?wx=569","http://paranormal.org.ru/news.php?wx=569"
2020,"Изменение климата: что ждет Россию","MirPrognozov.ru›…climate/izmenenie-klimata…rossiyu","http://www.MirPrognozov.ru/prognosis/climate/izmenenie-klimata-chto-jdet-rossiyu"
2020,"Потепление климата к 2020 г заставит голодать каждого","clicr.ru›post/show/id/806","http://www.clicr.ru/post/show/id/806"
2020,"Последствия изменений климата в России и адаптация","institutiones.com›…posledstviya…klimata-v-rossii…","http://institutiones.com/general/2050-posledstviya-izmenenij-klimata-v-rossii-i-adaptaciya.html"
2020,"Сайт об изменении климата Земли ""Россия 2010-2020","poteplenie.ru›problem/oi-siberia.htm","http://www.poteplenie.ru/problem/oi-siberia.htm"
2020,"Изменение климата и его последствия к 2020 году","e-reading.by›chapter.php/144066/52…Rossiya…v_2020…","http://www.e-reading.by/chapter.php/144066/52/Shubin_-_Rossiya_i_mir_v_2020_godu.html"
2020,"Изменение Климата России - климата на 2020-ые","climatechange.igce.ru›Изменение Климата России","http://climatechange.igce.ru/index.php?id=38&Itemid=70&lang=ru&option=com_content&task=view"
2020,"Россия к 2020 году сократит выбросы парниковых газов","rg.ru›2015/12/01/parnik.html","http://www.rg.ru/2015/12/01/parnik.html"
2020,"Изменение климата и его последствия к 2020 году","scibook.net›…rossii/izmenenie-klimata-ego…2020…","http://scibook.net/istoriya-rossii/izmenenie-klimata-ego-posledstviya-2020-40836.html"
2020,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/TZq1wfgCeUW40000gQB0022EkLbqRGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6Hj035sGINy3Z14oO_h2e3ZxiXcM85dxd9yWyCauKDcGL2Z9262xQGTGEraEu2e9Lf9g-GXWkpaCG9j93k0jcLQIRQaCG9b99qRAUGKG6elVCOjWEZ0QxcnO3WLRrdrx41ig0H00AvdNO7mOmImlCSNO58HlWL2yMF3zB__________m_J__________yFVHe0?q=%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2020"
2020,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/TZq1wdd2G6440000gQB0022EkLbqRGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6q0CNP19VmEC4J9Z-iAWEFixMDi0QVlqqeJm6JXGsP1KACcE42jeJTjOYxe9NN0w-OuGApWFgqYBlPbTS3se3wb9VZeAUQ_GYekd_CXGIZ0QxcnO3WLRrdrx41ig2H00Avghly1C6C4iBp75s1I4Ru5GlI__________yFq___________3tWQ?q=%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2020"
2020,"Прогноз изменений климата до 2020 года","live.mebel-almaty.kz›?p=2699","http://live.mebel-almaty.kz/?p=2699"
2020,"Прогноз климатических изменений на 2010 — 2020 годы","paranormal.org.ru›news.php?wx=569","http://paranormal.org.ru/news.php?wx=569"
2020,"Изменение климата: что ждет Россию","MirPrognozov.ru›…climate/izmenenie-klimata…rossiyu","http://www.MirPrognozov.ru/prognosis/climate/izmenenie-klimata-chto-jdet-rossiyu"
2020,"Потепление климата к 2020 г заставит голодать каждого","clicr.ru›post/show/id/806","http://www.clicr.ru/post/show/id/806"
2020,"Последствия изменений климата в России и адаптация","institutiones.com›…posledstviya…klimata-v-rossii…","http://institutiones.com/general/2050-posledstviya-izmenenij-klimata-v-rossii-i-adaptaciya.html"
2020,"Сайт об изменении климата Земли ""Россия 2010-2020","poteplenie.ru›problem/oi-siberia.htm","http://www.poteplenie.ru/problem/oi-siberia.htm"
2020,"Изменение Климата России - климата на 2020-ые","climatechange.igce.ru›Изменение Климата России","http://climatechange.igce.ru/index.php?id=38&Itemid=70&lang=ru&option=com_content&task=view"
2020,"Россия 2010-2020 — без Сибири?","antropotok.archipelag.ru›text/a116.htm","http://www.antropotok.archipelag.ru/text/a116.htm"
2020,"Изменение климата","global-climate-change.ru","http://global-climate-change.ru/"
2020,"Россия к 2020 году сократит выбросы парниковых газов","rg.ru›2015/12/01/parnik.html","http://www.rg.ru/2015/12/01/parnik.html"
2020,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/29MtLGp-Ism40000gQB0022EjcnqRGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6HggWFJvVmVIcQ9Z-iAWEFko6POWMVkSdo3moJXGsP1KACdNiCjfo-0xMOB0EWbMachvrx3BEGn0cqc2m3sPLf9jgGn0cKadHifvPC0QYtbykr0wC1hk5nmcsCEcpNiG6oe1400hcTTWV1Z1B2-yDz3GBIgn88nOyFql__________3zF__________mzy6W00?q=%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2020"
2020,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/29MtLNwcav840000gQB0022EjcnqRGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6gg0zFb_1zAPecFwmg0u-pjOsm1f-_JIXF0PE53Pa5GeoOuGAsXDsrYBkWbTS3hvZX0hE0-hI8kzcLrmFQWFgKczcWfvG32QYrK8A11AC1hk5nmcsCEcpNiG6oe1400hcgk_m4mOmImll3VGq2qgiI2DB__________m_J__________yFVna0?q=%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2020"
2020,"Прогноз изменений климата до 2020 года","live.mebel-almaty.kz›?p=2699","http://live.mebel-almaty.kz/?p=2699"
2020,"Прогноз климатических изменений на 2010 — 2020 годы","paranormal.org.ru›news.php?wx=569","http://paranormal.org.ru/news.php?wx=569"
2020,"Изменение климата: что ждет Россию","MirPrognozov.ru›…climate/izmenenie-klimata-chto…","http://www.MirPrognozov.ru/prognosis/climate/izmenenie-klimata-chto-jdet-rossiyu"
2020,"Изменение Климата России - климата на 2020-ые","climatechange.igce.ru›Изменение Климата России","http://climatechange.igce.ru/index.php?id=38&Itemid=70&lang=ru&option=com_content&task=view"
2020,"портал по проблемам изменения климата в России","clicr.ru›post/show/id/147","http://www.clicr.ru/post/show/id/147"
2020,"Россия к 2020 году сократит выбросы парниковых газов","rg.ru›2015/12/01/parnik.html","http://www.rg.ru/2015/12/01/parnik.html"
2020,"Последствия изменений климата в России и адаптация","institutiones.com›general/2050…izmenenij-klimata…","http://institutiones.com/general/2050-posledstviya-izmenenij-klimata-v-rossii-i-adaptaciya.html"
2020,"Сайт об изменении климата Земли ""Россия 2010-2020","poteplenie.ru›problem/oi-siberia.htm","http://www.poteplenie.ru/problem/oi-siberia.htm"
2020,"Изменение климата","global-climate-change.ru","http://global-climate-change.ru/"
2020,"Изменение климата","greenpeace.org›russia/ru/campaigns/climate/","http://www.greenpeace.org/russia/ru/campaigns/climate/"
2020,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/0cZ2anGIjfi40000gQB0022ElyY4RGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6HjMehm0UNy7qfcYO_h2e3Zx2LhOu9dxu2hF0AauKDcGL2Z9EG2hQKAmErcAy2e9Lf9g-Ja0gpaCG9j9Yl0jcLQIRQaCG9b9WHRQUMTm6ejojAJ0EZ0Qxa400wejbIsx41ig0H00AvdNO7mOmImliBiz_GqiMj3CMF3zB__________m_J__________yFVHe0?q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+2020"
2020,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/0cZ2amd9d4W40000gQB0022ElyY4RGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6rQYl01vVmVIcQ9Z-iAWEFjvTpf0IVjN_R7GgJXGsP1KACcE42jeJTjOYxe9NN0w-OuGApWFgqYBlPbTS3se3wb9iBeAUJDWYeihtohG6Z0Qxa400wejbIsx41ig0H00Avghly1C6C4iBx2xFVqDB5hGpI__________yFq___________3tWQ?q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+2020"
2021,"Изменение климата: что ждет Россию","ria.ru›warming_prognosis/20130924/964750728.html","http://ria.ru/warming_prognosis/20130924/964750728.html"
2021,"Мир оказался в продовольствен-ной ловушке","climatechange.ru›node/849","http://www.climatechange.ru/node/849"
2021,"4 Последствия изменения климата для России","kurginyan.viperson.ru›articles…klimata-dlya-rossii","http://kurginyan.viperson.ru/articles/4-posledstviya-izmeneniya-klimata-dlya-rossii"
2021,"Кто больше всех пострадал от изменения климата?","cont.ws›post/205905","http://cont.ws/post/205905"
2021,"Исследования климата","global-climate-change.ru›index.php/en/…","http://global-climate-change.ru/index.php/en/climateresearches"
2021,"до 2021 года на борьбу с климатическими изменениями","tass.ru›Международная панорама›1464367","http://tass.ru/mezhdunarodnaya-panorama/1464367"
2021,"Последствия изменения климата в России","greenpeace.org›russia/ru/campaigns/climate…","http://www.greenpeace.org/russia/ru/campaigns/climate/consequences/"
2021,"конгрессы КлиматБазы данных (изменения от 14","tvernedra.ru›product22.html","http://www.tvernedra.ru/product22.html"
2021,"Федеральная служба по гидрометеорологии и мониторингу","meteorf.ru›upload…izmenenie-klimata…sep-2014.pdf","http://www.meteorf.ru/upload/iblock/9be/izmenenie-klimata-n49-augsep-2014.pdf"
2021,"Последствия изменений климата в России и адаптация","institutiones.com›…posledstviya…klimata-v-rossii…","http://institutiones.com/general/2050-posledstviya-izmenenij-klimata-v-rossii-i-adaptaciya.html"
2021,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/Pruf4VZ-Fcy40000gQB0022EjbjqRGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6HlV89jWINy5V7mI4_h2e3Zx3td8iEdxtCPAWEauKDcGL2Z9262xQGTGEraEu2e9Lf9g-GXWkpaCG9j93k0jcLQIRQaCG9b9arRQUONW6ekx5tjWEZ0Qxb4C3deInerx41ig0H00AvdNO7mOmImlp83ueEbuRO0yMF3zB__________m_J__________yFVHe0?q=%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2021"
2021,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/Pruf4RDaUGe40000gQB0022EjbjqRGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6zyWcs19VmLyV18J-iAWEFeMXWAv-qt3D10fE53Pa5GeoOuGAsXDsrYBkWbTS3hvZX0hE0-hI8kzcLrmFQWFgKdEIXfvvN2QYnbE651AC1hkKGmEUXB6ZNiG6oe9400hcgk_m4mOmImlp83ueEbuRO0zB__________m_J__________yFVna0?q=%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2021"
2021,"Изменение климата: что ждет Россию","ria.ru›warming_prognosis/20130924/964750728.html","http://ria.ru/warming_prognosis/20130924/964750728.html"
2021,"Последствия изменения климата в России","greenpeace.org›russia/ru/campaigns/climate…","http://www.greenpeace.org/russia/ru/campaigns/climate/consequences/"
